year,state,crime,count
1999,SA,Involving_the_taking_of_property,27860
1999,SA,Other_unlawful_entry,6114
1999,SA,Motor_vehicle_theft,11980
1999,SA,Other_theft,62114
2000,SA,Homicide_and_related_offences,70
2000,SA,Murder,20
2000,SA,Attempted_murder,47
2000,SA,Manslaughter,0
2000,SA,Assault,15424
2000,SA,Sexual_assault,1462
2000,SA,Kidnapping_abduction,46
2000,SA,Robbery,1668
2000,SA,Armed_robbery,583
2000,SA,Unarmed_robbery,1086
2000,SA,Blackmail_extortion,22
2000,SA,Unlawful_entry_with_intent,36303
2000,SA,Involving_the_taking_of_property,24772.54297
2000,SA,Other_unlawful_entry,9363.290039
2000,SA,Motor_vehicle_theft,13465
2000,SA,Other_theft,68765
2001,SA,Homicide_and_related_offences,55
2001,SA,Murder,30
2001,SA,Attempted_murder,22
2001,SA,Manslaughter,0
2001,SA,Assault,16291
2001,SA,Sexual_assault,1579
2001,SA,Kidnapping_abduction,34
2001,SA,Robbery,1678
2001,SA,Armed_robbery,622
2001,SA,Unarmed_robbery,1056
2001,SA,Blackmail_extortion,57
2001,SA,Unlawful_entry_with_intent,35045
2001,SA,Involving_the_taking_of_property,22374
2001,SA,Other_unlawful_entry,12678
2001,SA,Motor_vehicle_theft,12660
2001,SA,Other_theft,79135
2002,SA,Homicide_and_related_offences,66
2002,SA,Murder,28
2002,SA,Attempted_murder,39
2002,SA,Manslaughter,0
2002,SA,Assault,16542
2002,SA,Sexual_assault,1624
2002,SA,Kidnapping_abduction,30
2002,SA,Robbery,1625
2002,SA,Armed_robbery,523
2002,SA,Unarmed_robbery,1101
2002,SA,Blackmail_extortion,61
2002,SA,Unlawful_entry_with_intent,33057
2002,SA,Involving_the_taking_of_property,21772
2002,SA,Other_unlawful_entry,11281
2002,SA,Motor_vehicle_theft,11213
2002,SA,Other_theft,79188
2003,SA,Homicide_and_related_offences,60
2003,SA,Murder,16
2003,SA,Attempted_murder,43
2003,SA,Manslaughter,0
2003,SA,Assault,16003
2003,SA,Sexual_assault,1849
2003,SA,Kidnapping_abduction,33
2003,SA,Robbery,1319
2003,SA,Armed_robbery,527
2003,SA,Unarmed_robbery,791
2003,SA,Blackmail_extortion,64
2003,SA,Unlawful_entry_with_intent,28515
2003,SA,Involving_the_taking_of_property,18382
2003,SA,Other_unlawful_entry,10137
2003,SA,Motor_vehicle_theft,10209
2003,SA,Other_theft,58160
2004,SA,Homicide_and_related_offences,78
2004,SA,Murder,30
2004,SA,Attempted_murder,52
2004,SA,Manslaughter,0
2004,SA,Assault,14881
2004,SA,Sexual_assault,1794
2004,SA,Kidnapping_abduction,36
2004,SA,Robbery,1240
2004,SA,Armed_robbery,507
2004,SA,Unarmed_robbery,737
2004,SA,Blackmail_extortion,43
2004,SA,Unlawful_entry_with_intent,26730
2004,SA,Involving_the_taking_of_property,17027
2004,SA,Other_unlawful_entry,9700
2004,SA,Motor_vehicle_theft,10509
2004,SA,Other_theft,52499
2005,SA,Homicide_and_related_offences,73
2005,SA,Murder,22
2005,SA,Attempted_murder,52
2005,SA,Manslaughter,4
2005,SA,Assault,15407
2005,SA,Sexual_assault,1652
2005,SA,Kidnapping_abduction,36
2005,SA,Robbery,1173
2005,SA,Armed_robbery,514
2005,SA,Unarmed_robbery,656
2005,SA,Blackmail_extortion,42
2005,SA,Unlawful_entry_with_intent,24296
2005,SA,Involving_the_taking_of_property,13739
2005,SA,Other_unlawful_entry,10557
2005,SA,Motor_vehicle_theft,9035
2005,SA,Other_theft,48196
2006,SA,Homicide_and_related_offences,52
2006,SA,Murder,16
2006,SA,Attempted_murder,38
2006,SA,Manslaughter,3
2006,SA,Assault,16176
2006,SA,Sexual_assault,1515
2006,SA,Kidnapping_abduction,61
2006,SA,Robbery,1189
2006,SA,Armed_robbery,522
2006,SA,Unarmed_robbery,664
2006,SA,Blackmail_extortion,62
2006,SA,Unlawful_entry_with_intent,23114
2006,SA,Involving_the_taking_of_property,14471
2006,SA,Other_unlawful_entry,8644
2006,SA,Motor_vehicle_theft,8042
2006,SA,Other_theft,49655
2007,SA,Homicide_and_related_offences,52
2007,SA,Murder,16
2007,SA,Attempted_murder,44
2007,SA,Manslaughter,0
2007,SA,Assault,16951
2007,SA,Sexual_assault,1676
2007,SA,Kidnapping_abduction,69
2007,SA,Robbery,1252
2007,SA,Armed_robbery,602
2007,SA,Unarmed_robbery,656
2007,SA,Blackmail_extortion,51
2007,SA,Unlawful_entry_with_intent,20360
2007,SA,Involving_the_taking_of_property,12718
2007,SA,Other_unlawful_entry,7644
2007,SA,Motor_vehicle_theft,7735
2007,SA,Other_theft,47083
2008,SA,Homicide_and_related_offences,62
2008,SA,Murder,22
2008,SA,Attempted_murder,40
2008,SA,Manslaughter,0
2008,SA,Assault,17132
2008,SA,Sexual_assault,1586
2008,SA,Kidnapping_abduction,60
2008,SA,Robbery,1221
2008,SA,Armed_robbery,576
2008,SA,Unarmed_robbery,643
2008,SA,Blackmail_extortion,56
2008,SA,Unlawful_entry_with_intent,17824
2008,SA,Involving_the_taking_of_property,11165
2008,SA,Other_unlawful_entry,6661
2008,SA,Motor_vehicle_theft,6328
2008,SA,Other_theft,44558
2009,SA,Homicide_and_related_offences,62
2009,SA,Murder,25
2009,SA,Attempted_murder,35
2009,SA,Manslaughter,0
2009,SA,Assault,16956
2009,SA,Sexual_assault,1565
2009,SA,Kidnapping_abduction,40
2009,SA,Robbery,1228
2009,SA,Armed_robbery,560
2009,SA,Unarmed_robbery,666
2009,SA,Blackmail_extortion,51
2009,SA,Unlawful_entry_with_intent,18088
2009,SA,Involving_the_taking_of_property,11569
2009,SA,Other_unlawful_entry,6516
2009,SA,Motor_vehicle_theft,5399
2009,SA,Other_theft,43446
2010,SA,Homicide_and_related_offences,34
2010,SA,Murder,15
2010,SA,Attempted_murder,22
2010,SA,Manslaughter,0
2010,SA,Assault,15901
2010,SA,Sexual_assault,1363
2010,SA,Kidnapping_abduction,65
2010,SA,Robbery,1140
2010,SA,Armed_robbery,522
2010,SA,Unarmed_robbery,615
2010,SA,Blackmail_extortion,31
2010,SA,Unlawful_entry_with_intent,16828
2010,SA,Involving_the_taking_of_property,10968
2010,SA,Other_unlawful_entry,5863
2010,SA,Motor_vehicle_theft,4541
2010,SA,Other_theft,38990
2011,SA,Homicide_and_related_offences,61
2011,SA,Murder,27
2011,SA,Attempted_murder,31
2011,SA,Manslaughter,0
2011,SA,Assault,16243
2011,SA,Sexual_assault,1355
2011,SA,Kidnapping_abduction,67
2011,SA,Robbery,1027
2011,SA,Armed_robbery,496
2011,SA,Unarmed_robbery,534
2011,SA,Blackmail_extortion,37
2011,SA,Unlawful_entry_with_intent,16930
2011,SA,Involving_the_taking_of_property,11189
2011,SA,Other_unlawful_entry,5738
2011,SA,Motor_vehicle_theft,4506
2011,SA,Other_theft,41042
2012,SA,Homicide_and_related_offences,51
2012,SA,Murder,23
2012,SA,Attempted_murder,27
2012,SA,Manslaughter,4
2012,SA,Assault,15163
2012,SA,Sexual_assault,1335
2012,SA,Kidnapping_abduction,78
2012,SA,Robbery,975
2012,SA,Armed_robbery,531
2012,SA,Unarmed_robbery,443
2012,SA,Blackmail_extortion,47
2012,SA,Unlawful_entry_with_intent,16438
2012,SA,Involving_the_taking_of_property,10864
2012,SA,Other_unlawful_entry,5572
2012,SA,Motor_vehicle_theft,4419
2012,SA,Other_theft,37120
2013,SA,Homicide_and_related_offences,38
2013,SA,Murder,21
2013,SA,Attempted_murder,16
2013,SA,Manslaughter,4
2013,SA,Assault,15220
2013,SA,Sexual_assault,1359
2013,SA,Kidnapping_abduction,68
2013,SA,Robbery,778
2013,SA,Armed_robbery,342
2013,SA,Unarmed_robbery,431
2013,SA,Blackmail_extortion,48
2013,SA,Unlawful_entry_with_intent,14351
2013,SA,Involving_the_taking_of_property,9520
2013,SA,Other_unlawful_entry,4833
2013,SA,Motor_vehicle_theft,3636
2013,SA,Other_theft,35937
2014,SA,Homicide_and_related_offences,37
2014,SA,Murder,11
2014,SA,Attempted_murder,15
2014,SA,Manslaughter,7
2014,SA,Assault,16005
2014,SA,Sexual_assault,1545
2014,SA,Kidnapping_abduction,67
2014,SA,Robbery,737
2014,SA,Armed_robbery,380
2014,SA,Unarmed_robbery,360
2014,SA,Blackmail_extortion,53
2014,SA,Unlawful_entry_with_intent,13070
2014,SA,Involving_the_taking_of_property,8579
2014,SA,Other_unlawful_entry,4483
2014,SA,Motor_vehicle_theft,3319
2014,SA,Other_theft,34962
2015,SA,Homicide_and_related_offences,35
2015,SA,Murder,23
2015,SA,Attempted_murder,12
2015,SA,Manslaughter,0
2015,SA,Assault,17270
2015,SA,Sexual_assault,1590
2015,SA,Kidnapping_abduction,81
2015,SA,Robbery,567
2015,SA,Armed_robbery,296
2015,SA,Unarmed_robbery,266
2015,SA,Blackmail_extortion,64
2015,SA,Unlawful_entry_with_intent,13217
2015,SA,Involving_the_taking_of_property,8577
2015,SA,Other_unlawful_entry,4641
2015,SA,Motor_vehicle_theft,3217
2015,SA,Other_theft,37128
2016,SA,Homicide_and_related_offences,40
2016,SA,Murder,16
2016,SA,Attempted_murder,13
2016,SA,Manslaughter,3
2016,SA,Assault,16978
2016,SA,Sexual_assault,1521
2016,SA,Kidnapping_abduction,77
2016,SA,Robbery,543
2016,SA,Armed_robbery,282
2016,SA,Unarmed_robbery,260
2016,SA,Blackmail_extortion,74
2016,SA,Unlawful_entry_with_intent,14222
2016,SA,Involving_the_taking_of_property,9581
2016,SA,Other_unlawful_entry,4644
2016,SA,Motor_vehicle_theft,3549
2016,SA,Other_theft,39773
2017,SA,Homicide_and_related_offences,49
2017,SA,Murder,24
2017,SA,Attempted_murder,20
2017,SA,Manslaughter,9
2017,SA,Assault,16213
2017,SA,Sexual_assault,1584
2017,SA,Kidnapping_abduction,52
2017,SA,Robbery,459
2017,SA,Armed_robbery,201
2017,SA,Unarmed_robbery,260
2017,SA,Blackmail_extortion,48
2017,SA,Unlawful_entry_with_intent,12299
2017,SA,Involving_the_taking_of_property,8425
2017,SA,Other_unlawful_entry,3871
2017,SA,Motor_vehicle_theft,3023
2017,SA,Other_theft,37566
2018,SA,Homicide_and_related_offences,29
2018,SA,Murder,15
2018,SA,Attempted_murder,11
2018,SA,Manslaughter,0
2018,SA,Assault,16580
2018,SA,Sexual_assault,1611
2018,SA,Kidnapping_abduction,64
2018,SA,Robbery,508
2018,SA,Armed_robbery,247
2018,SA,Unarmed_robbery,263
2018,SA,Blackmail_extortion,59
2018,SA,Unlawful_entry_with_intent,12960
2018,SA,Involving_the_taking_of_property,8756
2018,SA,Other_unlawful_entry,4199
2018,SA,Motor_vehicle_theft,3397
2018,SA,Other_theft,42812
2019,SA,Homicide_and_related_offences,29
2019,SA,Murder,10
2019,SA,Attempted_murder,14
2019,SA,Manslaughter,0
2019,SA,Assault,16165
2019,SA,Sexual_assault,1550
2019,SA,Kidnapping_abduction,59
2019,SA,Robbery,603
2019,SA,Armed_robbery,342
2019,SA,Unarmed_robbery,262
2019,SA,Blackmail_extortion,61
2019,SA,Unlawful_entry_with_intent,14619
2019,SA,Involving_the_taking_of_property,9690
2019,SA,Other_unlawful_entry,4932
2019,SA,Motor_vehicle_theft,4175
2019,SA,Other_theft,49596
2020,SA,Homicide_and_related_offences,28
2020,SA,Murder,7
2020,SA,Attempted_murder,13
2020,SA,Manslaughter,3
2020,SA,Assault,17226
2020,SA,Sexual_assault,1625
2020,SA,Kidnapping_abduction,45
2020,SA,Robbery,457
2020,SA,Armed_robbery,248
2020,SA,Unarmed_robbery,218
2020,SA,Blackmail_extortion,57
2020,SA,Unlawful_entry_with_intent,10334
2020,SA,Involving_the_taking_of_property,6611
2020,SA,Other_unlawful_entry,3722
2020,SA,Motor_vehicle_theft,3528
2020,SA,Other_theft,39201
2021,SA,Homicide_and_related_offences,35
2021,SA,Murder,12
2021,SA,Attempted_murder,24
2021,SA,Manslaughter,0
2021,SA,Assault,18174
2021,SA,Sexual_assault,1783
2021,SA,Kidnapping_abduction,41
2021,SA,Robbery,530
2021,SA,Armed_robbery,268
2021,SA,Unarmed_robbery,256
2021,SA,Blackmail_extortion,109
2021,SA,Unlawful_entry_with_intent,10717
2021,SA,Involving_the_taking_of_property,6878
2021,SA,Other_unlawful_entry,3836
2021,SA,Motor_vehicle_theft,3412
2021,SA,Other_theft,41905
1993,WA,Homicide_and_related_offences,51
1993,WA,Murder,27
1993,WA,Attempted_murder,16
1993,WA,Manslaughter,13
1993,WA,Assault,20048.51563
1993,WA,Sexual_assault,1261
1993,WA,Kidnapping_abduction,35
1993,WA,Robbery,972
1993,WA,Armed_robbery,478
1993,WA,Unarmed_robbery,498
1993,WA,Blackmail_extortion,4
1993,WA,Unlawful_entry_with_intent,52764
1993,WA,Involving_the_taking_of_property,24772.54297
1993,WA,Other_unlawful_entry,9363.290039
1993,WA,Motor_vehicle_theft,16208
1993,WA,Other_theft,67008.5625
1994,WA,Homicide_and_related_offences,75
1994,WA,Murder,41
1994,WA,Attempted_murder,28
1994,WA,Manslaughter,9
1994,WA,Assault,20048.51563
1994,WA,Sexual_assault,1375
1994,WA,Kidnapping_abduction,44
1994,WA,Robbery,1218
1994,WA,Armed_robbery,587
1994,WA,Unarmed_robbery,632
1994,WA,Blackmail_extortion,22
1994,WA,Unlawful_entry_with_intent,55908
1994,WA,Involving_the_taking_of_property,24772.54297
1994,WA,Other_unlawful_entry,9363.290039
1994,WA,Motor_vehicle_theft,16628
1994,WA,Other_theft,67008.5625
1995,WA,Homicide_and_related_offences,71
1995,WA,Murder,45
1995,WA,Attempted_murder,20
1995,WA,Manslaughter,8
1995,WA,Assault,10993
1995,WA,Sexual_assault,1780
1995,WA,Kidnapping_abduction,32
1995,WA,Robbery,1401
1995,WA,Armed_robbery,670
1995,WA,Unarmed_robbery,734
1995,WA,Blackmail_extortion,8
1995,WA,Unlawful_entry_with_intent,61030
1995,WA,Involving_the_taking_of_property,43945
1995,WA,Other_unlawful_entry,17086
1995,WA,Motor_vehicle_theft,17870
1995,WA,Other_theft,75096
1996,WA,Homicide_and_related_offences,48
1996,WA,Murder,20
1996,WA,Attempted_murder,25
1996,WA,Manslaughter,3
1996,WA,Assault,12343
1996,WA,Sexual_assault,1757
1996,WA,Kidnapping_abduction,56
1996,WA,Robbery,1714
1996,WA,Armed_robbery,965
1996,WA,Unarmed_robbery,748
1996,WA,Blackmail_extortion,38
1996,WA,Unlawful_entry_with_intent,56099
1996,WA,Involving_the_taking_of_property,39694
1996,WA,Other_unlawful_entry,16409
1996,WA,Motor_vehicle_theft,14016
1996,WA,Other_theft,73900
1997,WA,Homicide_and_related_offences,60
1997,WA,Murder,28
1997,WA,Attempted_murder,22
1997,WA,Manslaughter,9
1997,WA,Assault,13795
1997,WA,Sexual_assault,1613
1997,WA,Kidnapping_abduction,40
1997,WA,Robbery,2128
1997,WA,Armed_robbery,1072
1997,WA,Unarmed_robbery,1058
1997,WA,Blackmail_extortion,61
1997,WA,Unlawful_entry_with_intent,56574
1997,WA,Involving_the_taking_of_property,40334
1997,WA,Other_unlawful_entry,16247
1997,WA,Motor_vehicle_theft,14828
1997,WA,Other_theft,75945
1998,WA,Homicide_and_related_offences,63
1998,WA,Murder,32
1998,WA,Attempted_murder,23
1998,WA,Manslaughter,5
1998,WA,Assault,14222
1998,WA,Sexual_assault,1510
1998,WA,Kidnapping_abduction,69
1998,WA,Robbery,2718
1998,WA,Armed_robbery,1394
1998,WA,Unarmed_robbery,1328
1998,WA,Blackmail_extortion,22
1998,WA,Unlawful_entry_with_intent,59549
1998,WA,Involving_the_taking_of_property,39938
1998,WA,Other_unlawful_entry,19611
1998,WA,Motor_vehicle_theft,16113
1998,WA,Other_theft,78420
1999,WA,Homicide_and_related_offences,55
1999,WA,Murder,39
1999,WA,Attempted_murder,8
1999,WA,Manslaughter,7
1999,WA,Assault,14231
1999,WA,Sexual_assault,1554
1999,WA,Kidnapping_abduction,47
1999,WA,Robbery,2117
1999,WA,Armed_robbery,928
1999,WA,Unarmed_robbery,1183
1999,WA,Blackmail_extortion,16
1999,WA,Unlawful_entry_with_intent,55790
1999,WA,Involving_the_taking_of_property,37431
1999,WA,Other_unlawful_entry,18366
1999,WA,Motor_vehicle_theft,12755
1999,WA,Other_theft,78874
2000,WA,Homicide_and_related_offences,61
2000,WA,Murder,35
2000,WA,Attempted_murder,14
2000,WA,Manslaughter,17
2000,WA,Assault,14136
2000,WA,Sexual_assault,1532
2000,WA,Kidnapping_abduction,47
2000,WA,Robbery,2087
2000,WA,Armed_robbery,998
2000,WA,Unarmed_robbery,1091
2000,WA,Blackmail_extortion,27
2000,WA,Unlawful_entry_with_intent,60856
2000,WA,Involving_the_taking_of_property,42030
2000,WA,Other_unlawful_entry,18827
2000,WA,Motor_vehicle_theft,11914
2000,WA,Other_theft,88291
2001,WA,Homicide_and_related_offences,45
2001,WA,Murder,21
2001,WA,Attempted_murder,18
2001,WA,Manslaughter,9
2001,WA,Assault,15180
2001,WA,Sexual_assault,1684
2001,WA,Kidnapping_abduction,45
2001,WA,Robbery,2068
2001,WA,Armed_robbery,1003
2001,WA,Unarmed_robbery,1061
2001,WA,Blackmail_extortion,26
2001,WA,Unlawful_entry_with_intent,62087
2001,WA,Involving_the_taking_of_property,41822
2001,WA,Other_unlawful_entry,20264
2001,WA,Motor_vehicle_theft,11346
2001,WA,Other_theft,92146
2002,WA,Homicide_and_related_offences,66
2002,WA,Murder,39
2002,WA,Attempted_murder,23
2002,WA,Manslaughter,4
2002,WA,Assault,15280
2002,WA,Sexual_assault,1617
2002,WA,Kidnapping_abduction,37
2002,WA,Robbery,1967
2002,WA,Armed_robbery,911
2002,WA,Unarmed_robbery,1056
2002,WA,Blackmail_extortion,32
2002,WA,Unlawful_entry_with_intent,61474
2002,WA,Involving_the_taking_of_property,41690
2002,WA,Other_unlawful_entry,19783
2002,WA,Motor_vehicle_theft,10488
2002,WA,Other_theft,98253
2003,WA,Homicide_and_related_offences,60
2003,WA,Murder,30
2003,WA,Attempted_murder,20
2003,WA,Manslaughter,14
2003,WA,Assault,15327
2003,WA,Sexual_assault,1388
2003,WA,Kidnapping_abduction,33
2003,WA,Robbery,2153
2003,WA,Armed_robbery,787
2003,WA,Unarmed_robbery,1364
2003,WA,Blackmail_extortion,68
2003,WA,Unlawful_entry_with_intent,57733
2003,WA,Involving_the_taking_of_property,39740
2003,WA,Other_unlawful_entry,17996
2003,WA,Motor_vehicle_theft,10706
2003,WA,Other_theft,92897
2004,WA,Homicide_and_related_offences,69
2004,WA,Murder,34
2004,WA,Attempted_murder,28
2004,WA,Manslaughter,3
2004,WA,Assault,18271
2004,WA,Sexual_assault,1644
2004,WA,Kidnapping_abduction,27
2004,WA,Robbery,1801
2004,WA,Armed_robbery,510
2004,WA,Unarmed_robbery,1292
2004,WA,Blackmail_extortion,75
2004,WA,Unlawful_entry_with_intent,44852
2004,WA,Involving_the_taking_of_property,30448
2004,WA,Other_unlawful_entry,14403
2004,WA,Motor_vehicle_theft,7802
2004,WA,Other_theft,79182
2005,WA,Homicide_and_related_offences,56
2005,WA,Murder,22
2005,WA,Attempted_murder,17
2005,WA,Manslaughter,13
2005,WA,Assault,20387
2005,WA,Sexual_assault,1792
2005,WA,Kidnapping_abduction,18
2005,WA,Robbery,1617
2005,WA,Armed_robbery,682
2005,WA,Unarmed_robbery,935
2005,WA,Blackmail_extortion,101
2005,WA,Unlawful_entry_with_intent,39264
2005,WA,Involving_the_taking_of_property,26960
2005,WA,Other_unlawful_entry,12304
2005,WA,Motor_vehicle_theft,7205
2005,WA,Other_theft,76089
2006,WA,Homicide_and_related_offences,52
2006,WA,Murder,28
2006,WA,Attempted_murder,14
2006,WA,Manslaughter,10
2006,WA,Assault,21961
2006,WA,Sexual_assault,1822
2006,WA,Kidnapping_abduction,46
2006,WA,Robbery,1812
2006,WA,Armed_robbery,704
2006,WA,Unarmed_robbery,1114
2006,WA,Blackmail_extortion,97
2006,WA,Unlawful_entry_with_intent,39987
2006,WA,Involving_the_taking_of_property,27879
2006,WA,Other_unlawful_entry,12112
2006,WA,Motor_vehicle_theft,7480
2006,WA,Other_theft,80750
2007,WA,Homicide_and_related_offences,45
2007,WA,Murder,26
2007,WA,Attempted_murder,8
2007,WA,Manslaughter,4
2007,WA,Assault,21442
2007,WA,Sexual_assault,1991
2007,WA,Kidnapping_abduction,39
2007,WA,Robbery,1848
2007,WA,Armed_robbery,669
2007,WA,Unarmed_robbery,1175
2007,WA,Blackmail_extortion,102
2007,WA,Unlawful_entry_with_intent,37756
2007,WA,Involving_the_taking_of_property,26365
2007,WA,Other_unlawful_entry,11390
2007,WA,Motor_vehicle_theft,7303
2007,WA,Other_theft,78397
2008,WA,Homicide_and_related_offences,41
2008,WA,Murder,28
2008,WA,Attempted_murder,8
2008,WA,Manslaughter,4
2008,WA,Assault,21144
2008,WA,Sexual_assault,1834
2008,WA,Kidnapping_abduction,31
2008,WA,Robbery,1685
2008,WA,Armed_robbery,593
2008,WA,Unarmed_robbery,1093
2008,WA,Blackmail_extortion,98
2008,WA,Unlawful_entry_with_intent,37976
2008,WA,Involving_the_taking_of_property,26801
2008,WA,Other_unlawful_entry,11177
2008,WA,Motor_vehicle_theft,7776
2008,WA,Other_theft,81277
2009,WA,Homicide_and_related_offences,33
2009,WA,Murder,24
2009,WA,Attempted_murder,8
2009,WA,Manslaughter,5
2009,WA,Assault,21965
2009,WA,Sexual_assault,1712
2009,WA,Kidnapping_abduction,25
2009,WA,Robbery,1590
2009,WA,Armed_robbery,552
2009,WA,Unarmed_robbery,1035
2009,WA,Blackmail_extortion,101
2009,WA,Unlawful_entry_with_intent,33178
2009,WA,Involving_the_taking_of_property,23594
2009,WA,Other_unlawful_entry,9581
2009,WA,Motor_vehicle_theft,6452
2009,WA,Other_theft,70106
2010,WA,Homicide_and_related_offences,58
2010,WA,Murder,30
2010,WA,Attempted_murder,22
2010,WA,Manslaughter,4
2010,WA,Assault,20925
2010,WA,Sexual_assault,1654
2010,WA,Kidnapping_abduction,19
2010,WA,Robbery,1626
2010,WA,Armed_robbery,539
2010,WA,Unarmed_robbery,1084
2010,WA,Blackmail_extortion,90
2010,WA,Unlawful_entry_with_intent,31578
2010,WA,Involving_the_taking_of_property,22415
2010,WA,Other_unlawful_entry,9159
2010,WA,Motor_vehicle_theft,6489
2010,WA,Other_theft,64730
2011,WA,Homicide_and_related_offences,43
2011,WA,Murder,20
2011,WA,Attempted_murder,11
2011,WA,Manslaughter,9
2011,WA,Assault,21597
2011,WA,Sexual_assault,1630
2011,WA,Kidnapping_abduction,21
2011,WA,Robbery,1771
2011,WA,Armed_robbery,628
2011,WA,Unarmed_robbery,1140
2011,WA,Blackmail_extortion,80
2011,WA,Unlawful_entry_with_intent,36803
2011,WA,Involving_the_taking_of_property,26115
2011,WA,Other_unlawful_entry,10688
2011,WA,Motor_vehicle_theft,7668
2011,WA,Other_theft,74440
2012,WA,Homicide_and_related_offences,55
2012,WA,Murder,29
2012,WA,Attempted_murder,13
2012,WA,Manslaughter,7
2012,WA,Assault,23120
2012,WA,Sexual_assault,1773
2012,WA,Kidnapping_abduction,24
2012,WA,Robbery,1636
2012,WA,Armed_robbery,633
2012,WA,Unarmed_robbery,1008
2012,WA,Blackmail_extortion,84
2012,WA,Unlawful_entry_with_intent,36386
2012,WA,Involving_the_taking_of_property,25800
2012,WA,Other_unlawful_entry,10587
2012,WA,Motor_vehicle_theft,8879
2012,WA,Other_theft,77295
2013,WA,Homicide_and_related_offences,47
2013,WA,Murder,35
2013,WA,Attempted_murder,7
2013,WA,Manslaughter,3
2013,WA,Assault,25307
2013,WA,Sexual_assault,1825
2013,WA,Kidnapping_abduction,19
2013,WA,Robbery,1439
2013,WA,Armed_robbery,765
2013,WA,Unarmed_robbery,668
2013,WA,Blackmail_extortion,78
2013,WA,Unlawful_entry_with_intent,35439
2013,WA,Involving_the_taking_of_property,24850
2013,WA,Other_unlawful_entry,10590
2013,WA,Motor_vehicle_theft,8701
2013,WA,Other_theft,76524
2014,WA,Homicide_and_related_offences,36
2014,WA,Murder,31
2014,WA,Attempted_murder,4
2014,WA,Manslaughter,3
2014,WA,Assault,24996
2014,WA,Sexual_assault,1942
2014,WA,Kidnapping_abduction,23
2014,WA,Robbery,1295
2014,WA,Armed_robbery,648
2014,WA,Unarmed_robbery,646
2014,WA,Blackmail_extortion,83
2014,WA,Unlawful_entry_with_intent,35004
2014,WA,Involving_the_taking_of_property,24637
2014,WA,Other_unlawful_entry,10370
2014,WA,Motor_vehicle_theft,8067
2014,WA,Other_theft,81039
2015,WA,Homicide_and_related_offences,48
2015,WA,Murder,26
2015,WA,Attempted_murder,13
2015,WA,Manslaughter,6
2015,WA,Assault,29351
2015,WA,Sexual_assault,2012
2015,WA,Kidnapping_abduction,29
2015,WA,Robbery,1291
2015,WA,Armed_robbery,662
2015,WA,Unarmed_robbery,626
2015,WA,Blackmail_extortion,81
2015,WA,Unlawful_entry_with_intent,37515
2015,WA,Involving_the_taking_of_property,26311
2015,WA,Other_unlawful_entry,11211
2015,WA,Motor_vehicle_theft,8416
2015,WA,Other_theft,92483
2016,WA,Homicide_and_related_offences,61
2016,WA,Murder,29
2016,WA,Attempted_murder,19
2016,WA,Manslaughter,12
2016,WA,Assault,32252
2016,WA,Sexual_assault,2157
2016,WA,Kidnapping_abduction,27
2016,WA,Robbery,1301
2016,WA,Armed_robbery,687
2016,WA,Unarmed_robbery,609
2016,WA,Blackmail_extortion,100
2016,WA,Unlawful_entry_with_intent,37278
2016,WA,Involving_the_taking_of_property,26019
2016,WA,Other_unlawful_entry,11261
2016,WA,Motor_vehicle_theft,8357
2016,WA,Other_theft,88215
2017,WA,Homicide_and_related_offences,49
2017,WA,Murder,25
2017,WA,Attempted_murder,12
2017,WA,Manslaughter,8
2017,WA,Assault,30578
2017,WA,Sexual_assault,2724
2017,WA,Kidnapping_abduction,21
2017,WA,Robbery,1063
2017,WA,Armed_robbery,520
2017,WA,Unarmed_robbery,545
2017,WA,Blackmail_extortion,139
2017,WA,Unlawful_entry_with_intent,33902
2017,WA,Involving_the_taking_of_property,23170
2017,WA,Other_unlawful_entry,10738
2017,WA,Motor_vehicle_theft,7764
2017,WA,Other_theft,82630
2018,WA,Homicide_and_related_offences,63
2018,WA,Murder,42
2018,WA,Attempted_murder,19
2018,WA,Manslaughter,6
2018,WA,Assault,29858
2018,WA,Sexual_assault,2879
2018,WA,Kidnapping_abduction,7
2018,WA,Robbery,1162
2018,WA,Armed_robbery,546
2018,WA,Unarmed_robbery,618
2018,WA,Blackmail_extortion,101
2018,WA,Unlawful_entry_with_intent,31738
2018,WA,Involving_the_taking_of_property,21517
2018,WA,Other_unlawful_entry,10215
2018,WA,Motor_vehicle_theft,7330
2018,WA,Other_theft,87035
2019,WA,Homicide_and_related_offences,44
2019,WA,Murder,27
2019,WA,Attempted_murder,12
2019,WA,Manslaughter,4
2019,WA,Assault,31097
2019,WA,Sexual_assault,2769
2019,WA,Kidnapping_abduction,23
2019,WA,Robbery,1335
2019,WA,Armed_robbery,611
2019,WA,Unarmed_robbery,719
2019,WA,Blackmail_extortion,108
2019,WA,Unlawful_entry_with_intent,31854
2019,WA,Involving_the_taking_of_property,21519
2019,WA,Other_unlawful_entry,10336
2019,WA,Motor_vehicle_theft,7664
2019,WA,Other_theft,89353
2020,WA,Homicide_and_related_offences,59
2020,WA,Murder,26
2020,WA,Attempted_murder,27
2020,WA,Manslaughter,6
2020,WA,Assault,34191
2020,WA,Sexual_assault,3048
2020,WA,Kidnapping_abduction,16
2020,WA,Robbery,1126
2020,WA,Armed_robbery,552
2020,WA,Unarmed_robbery,575
2020,WA,Blackmail_extortion,88
2020,WA,Unlawful_entry_with_intent,20365
